year,canton,age_label,population,age
2019,Ticino,98 Jahre,146,98.0
2019,Ticino,99 Jahre und mehr,206,99.0
2019,Ticino,Ohne Angabe,0,
2019,Vaud,Alter - Total,805098,
2019,Vaud,0 Jahre,8372,0.0
2019,Vaud,1 Jahr,8689,1.0
2019,Vaud,2 Jahre,8630,2.0
2019,Vaud,3 Jahre,8805,3.0
2019,Vaud,4 Jahre,8607,4.0
2019,Vaud,5 Jahre,8720,5.0
2019,Vaud,6 Jahre,8692,6.0
2019,Vaud,7 Jahre,8800,7.0
2019,Vaud,8 Jahre,8540,8.0
2019,Vaud,9 Jahre,8926,9.0
2019,Vaud,10 Jahre,8957,10.0
2019,Vaud,11 Jahre,8737,11.0
2019,Vaud,12 Jahre,8814,12.0
2019,Vaud,13 Jahre,8746,13.0
2019,Vaud,14 Jahre,8730,14.0
2019,Vaud,15 Jahre,8691,15.0
2019,Vaud,16 Jahre,8573,16.0
2019,Vaud,17 Jahre,8775,17.0
2019,Vaud,18 Jahre,9555,18.0
2019,Vaud,19 Jahre,9965,19.0
2019,Vaud,20 Jahre,9977,20.0
2019,Vaud,21 Jahre,9765,21.0
2019,Vaud,22 Jahre,9980,22.0
2019,Vaud,23 Jahre,10087,23.0
2019,Vaud,24 Jahre,10256,24.0
2019,Vaud,25 Jahre,10302,25.0
2019,Vaud,26 Jahre,10511,26.0
2019,Vaud,27 Jahre,11185,27.0
2019,Vaud,28 Jahre,11738,28.0
2019,Vaud,29 Jahre,11624,29.0
2019,Vaud,30 Jahre,11611,30.0
2019,Vaud,31 Jahre,11961,31.0
2019,Vaud,32 Jahre,11766,32.0
2019,Vaud,33 Jahre,11622,33.0
2019,Vaud,34 Jahre,11526,34.0
2019,Vaud,35 Jahre,11383,35.0
2019,Vaud,36 Jahre,11400,36.0
2019,Vaud,37 Jahre,11853,37.0
2019,Vaud,38 Jahre,11668,38.0
2019,Vaud,39 Jahre,11854,39.0
2019,Vaud,40 Jahre,11504,40.0
2019,Vaud,41 Jahre,11554,41.0
2019,Vaud,42 Jahre,11670,42.0
2019,Vaud,43 Jahre,11286,43.0
2019,Vaud,44 Jahre,11591,44.0
2019,Vaud,45 Jahre,11817,45.0
2019,Vaud,46 Jahre,11764,46.0
2019,Vaud,47 Jahre,12148,47.0
2019,Vaud,48 Jahre,11917,48.0
2019,Vaud,49 Jahre,11765,49.0
2019,Vaud,50 Jahre,11662,50.0
2019,Vaud,51 Jahre,11673,51.0
2019,Vaud,52 Jahre,11779,52.0
2019,Vaud,53 Jahre,11925,53.0
2019,Vaud,54 Jahre,11884,54.0
2019,Vaud,55 Jahre,11869,55.0
2019,Vaud,56 Jahre,11556,56.0
2019,Vaud,57 Jahre,10969,57.0
2019,Vaud,58 Jahre,10113,58.0
2019,Vaud,59 Jahre,9885,59.0
2019,Vaud,60 Jahre,9550,60.0
2019,Vaud,61 Jahre,9193,61.0
2019,Vaud,62 Jahre,8714,62.0
2019,Vaud,63 Jahre,7963,63.0
2019,Vaud,64 Jahre,7579,64.0
2019,Vaud,65 Jahre,7219,65.0
2019,Vaud,66 Jahre,6988,66.0
2019,Vaud,67 Jahre,6813,67.0
2019,Vaud,68 Jahre,6767,68.0
2019,Vaud,69 Jahre,6774,69.0
2019,Vaud,70 Jahre,6751,70.0
2019,Vaud,71 Jahre,6862,71.0
2019,Vaud,72 Jahre,6938,72.0
2019,Vaud,73 Jahre,6739,73.0
2019,Vaud,74 Jahre,6364,74.0
2019,Vaud,75 Jahre,6266,75.0
2019,Vaud,76 Jahre,5958,76.0
2019,Vaud,77 Jahre,5521,77.0
2019,Vaud,78 Jahre,4772,78.0
2019,Vaud,79 Jahre,4284,79.0
2019,Vaud,80 Jahre,4081,80.0
2019,Vaud,81 Jahre,3868,81.0
2019,Vaud,82 Jahre,3594,82.0
2019,Vaud,83 Jahre,3365,83.0
2019,Vaud,84 Jahre,3215,84.0
2019,Vaud,85 Jahre,2975,85.0
2019,Vaud,86 Jahre,2704,86.0
2019,Vaud,87 Jahre,2451,87.0
2019,Vaud,88 Jahre,2208,88.0
2019,Vaud,89 Jahre,2084,89.0
2019,Vaud,90 Jahre,1679,90.0
2019,Vaud,91 Jahre,1425,91.0
2019,Vaud,92 Jahre,1127,92.0
2019,Vaud,93 Jahre,938,93.0
2019,Vaud,94 Jahre,806,94.0
2019,Vaud,95 Jahre,596,95.0
2019,Vaud,96 Jahre,406,96.0
2019,Vaud,97 Jahre,311,97.0
2019,Vaud,98 Jahre,208,98.0
2019,Vaud,99 Jahre und mehr,318,99.0
2019,Vaud,Ohne Angabe,0,
2019,Valais,Alter - Total,345525,
2019,Valais,0 Jahre,3043,0.0
2019,Valais,1 Jahr,3326,1.0
2019,Valais,2 Jahre,3294,2.0
2019,Valais,3 Jahre,3399,3.0
2019,Valais,4 Jahre,3320,4.0
2019,Valais,5 Jahre,3372,5.0
2019,Valais,6 Jahre,3343,6.0
2019,Valais,7 Jahre,3365,7.0
2019,Valais,8 Jahre,3456,8.0
2019,Valais,9 Jahre,3479,9.0
2019,Valais,10 Jahre,3402,10.0
2019,Valais,11 Jahre,3385,11.0
2019,Valais,12 Jahre,3309,12.0
2019,Valais,13 Jahre,3390,13.0
2019,Valais,14 Jahre,3432,14.0
2019,Valais,15 Jahre,3240,15.0
2019,Valais,16 Jahre,3239,16.0
2019,Valais,17 Jahre,3356,17.0
2019,Valais,18 Jahre,3692,18.0
2019,Valais,19 Jahre,3941,19.0
2019,Valais,20 Jahre,3975,20.0
2019,Valais,21 Jahre,4085,21.0
2019,Valais,22 Jahre,4054,22.0
2019,Valais,23 Jahre,4109,23.0
2019,Valais,24 Jahre,4131,24.0
2019,Valais,25 Jahre,4228,25.0
2019,Valais,26 Jahre,4326,26.0
2019,Valais,27 Jahre,4656,27.0
2019,Valais,28 Jahre,4571,28.0
2019,Valais,29 Jahre,4733,29.0
2019,Valais,30 Jahre,4635,30.0
2019,Valais,31 Jahre,4746,31.0
2019,Valais,32 Jahre,4577,32.0
2019,Valais,33 Jahre,4649,33.0
2019,Valais,34 Jahre,4572,34.0
2019,Valais,35 Jahre,4620,35.0
2019,Valais,36 Jahre,4439,36.0
2019,Valais,37 Jahre,4434,37.0
2019,Valais,38 Jahre,4649,38.0
2019,Valais,39 Jahre,4551,39.0
2019,Valais,40 Jahre,4349,40.0
2019,Valais,41 Jahre,4384,41.0
2019,Valais,42 Jahre,4385,42.0
2019,Valais,43 Jahre,4333,43.0
2019,Valais,44 Jahre,4368,44.0
2019,Valais,45 Jahre,4534,45.0
2019,Valais,46 Jahre,4700,46.0
2019,Valais,47 Jahre,4833,47.0
2019,Valais,48 Jahre,4911,48.0
2019,Valais,49 Jahre,4951,49.0
2019,Valais,50 Jahre,4997,50.0
2019,Valais,51 Jahre,5180,51.0
2019,Valais,52 Jahre,5289,52.0
2019,Valais,53 Jahre,5354,53.0
2019,Valais,54 Jahre,5457,54.0
2019,Valais,55 Jahre,5572,55.0
2019,Valais,56 Jahre,5524,56.0
2019,Valais,57 Jahre,5173,57.0
2019,Valais,58 Jahre,5069,58.0
2019,Valais,59 Jahre,4986,59.0
2019,Valais,60 Jahre,4759,60.0
2019,Valais,61 Jahre,4487,61.0
2019,Valais,62 Jahre,4348,62.0
2019,Valais,63 Jahre,4159,63.0
2019,Valais,64 Jahre,4065,64.0
2019,Valais,65 Jahre,3945,65.0
2019,Valais,66 Jahre,3694,66.0
2019,Valais,67 Jahre,3776,67.0
2019,Valais,68 Jahre,3713,68.0
2019,Valais,69 Jahre,3806,69.0
2019,Valais,70 Jahre,3771,70.0
2019,Valais,71 Jahre,3831,71.0
2019,Valais,72 Jahre,3742,72.0
2019,Valais,73 Jahre,3549,73.0
2019,Valais,74 Jahre,3267,74.0
2019,Valais,75 Jahre,3232,75.0
2019,Valais,76 Jahre,3055,76.0
2019,Valais,77 Jahre,2729,77.0
2019,Valais,78 Jahre,2489,78.0
2019,Valais,79 Jahre,2201,79.0
2019,Valais,80 Jahre,2142,80.0
2019,Valais,81 Jahre,1973,81.0
2019,Valais,82 Jahre,1821,82.0
2019,Valais,83 Jahre,1640,83.0
2019,Valais,84 Jahre,1606,84.0
2019,Valais,85 Jahre,1470,85.0
2019,Valais,86 Jahre,1296,86.0
2019,Valais,87 Jahre,1220,87.0
2019,Valais,88 Jahre,1011,88.0
2019,Valais,89 Jahre,896,89.0
2019,Valais,90 Jahre,723,90.0
2019,Valais,91 Jahre,592,91.0
2019,Valais,92 Jahre,434,92.0
2019,Valais,93 Jahre,350,93.0
2019,Valais,94 Jahre,272,94.0
2019,Valais,95 Jahre,205,95.0
2019,Valais,96 Jahre,148,96.0
2019,Valais,97 Jahre,93,97.0
2019,Valais,98 Jahre,66,98.0
2019,Valais,99 Jahre und mehr,77,99.0
2019,Valais,Ohne Angabe,0,
2019,Neuchâtel,Alter - Total,176496,
2019,Neuchâtel,0 Jahre,1635,0.0
2019,Neuchâtel,1 Jahr,1656,1.0
2019,Neuchâtel,2 Jahre,1743,2.0
2019,Neuchâtel,3 Jahre,1792,3.0
2019,Neuchâtel,4 Jahre,1789,4.0
2019,Neuchâtel,5 Jahre,1819,5.0
2019,Neuchâtel,6 Jahre,1743,6.0
2019,Neuchâtel,7 Jahre,1795,7.0
2019,Neuchâtel,8 Jahre,1860,8.0
2019,Neuchâtel,9 Jahre,1850,9.0
2019,Neuchâtel,10 Jahre,1892,10.0
2019,Neuchâtel,11 Jahre,1865,11.0
2019,Neuchâtel,12 Jahre,1816,12.0
2019,Neuchâtel,13 Jahre,1933,13.0
2019,Neuchâtel,14 Jahre,1961,14.0
2019,Neuchâtel,15 Jahre,1888,15.0
2019,Neuchâtel,16 Jahre,1930,16.0
2019,Neuchâtel,17 Jahre,1982,17.0
2019,Neuchâtel,18 Jahre,1957,18.0
2019,Neuchâtel,19 Jahre,2083,19.0
2019,Neuchâtel,20 Jahre,2091,20.0
2019,Neuchâtel,21 Jahre,2098,21.0
2019,Neuchâtel,22 Jahre,2132,22.0
2019,Neuchâtel,23 Jahre,2088,23.0
2019,Neuchâtel,24 Jahre,2220,24.0
2019,Neuchâtel,25 Jahre,2220,25.0
2019,Neuchâtel,26 Jahre,2301,26.0
2019,Neuchâtel,27 Jahre,2292,27.0
2019,Neuchâtel,28 Jahre,2253,28.0
2019,Neuchâtel,29 Jahre,2394,29.0
2019,Neuchâtel,30 Jahre,2283,30.0
2019,Neuchâtel,31 Jahre,2343,31.0
2019,Neuchâtel,32 Jahre,2236,32.0
2019,Neuchâtel,33 Jahre,2333,33.0
2019,Neuchâtel,34 Jahre,2336,34.0
2019,Neuchâtel,35 Jahre,2213,35.0
2019,Neuchâtel,36 Jahre,2251,36.0
2019,Neuchâtel,37 Jahre,2311,37.0
2019,Neuchâtel,38 Jahre,2299,38.0
2019,Neuchâtel,39 Jahre,2341,39.0
2019,Neuchâtel,40 Jahre,2350,40.0
2019,Neuchâtel,41 Jahre,2346,41.0
2019,Neuchâtel,42 Jahre,2410,42.0
2019,Neuchâtel,43 Jahre,2303,43.0
2019,Neuchâtel,44 Jahre,2456,44.0
2019,Neuchâtel,45 Jahre,2470,45.0
2019,Neuchâtel,46 Jahre,2529,46.0
2019,Neuchâtel,47 Jahre,2614,47.0
2019,Neuchâtel,48 Jahre,2754,48.0
2019,Neuchâtel,49 Jahre,2590,49.0
2019,Neuchâtel,50 Jahre,2587,50.0
2019,Neuchâtel,51 Jahre,2648,51.0
2019,Neuchâtel,52 Jahre,2683,52.0
2019,Neuchâtel,53 Jahre,2671,53.0
2019,Neuchâtel,54 Jahre,2689,54.0
2019,Neuchâtel,55 Jahre,2680,55.0
2019,Neuchâtel,56 Jahre,2520,56.0
2019,Neuchâtel,57 Jahre,2401,57.0
2019,Neuchâtel,58 Jahre,2276,58.0
2019,Neuchâtel,59 Jahre,2292,59.0
2019,Neuchâtel,60 Jahre,2266,60.0
2019,Neuchâtel,61 Jahre,2057,61.0
2019,Neuchâtel,62 Jahre,2027,62.0
2019,Neuchâtel,63 Jahre,2002,63.0
2019,Neuchâtel,64 Jahre,1871,64.0
2019,Neuchâtel,65 Jahre,1779,65.0
2019,Neuchâtel,66 Jahre,1745,66.0
2019,Neuchâtel,67 Jahre,1668,67.0
2019,Neuchâtel,68 Jahre,1661,68.0
2019,Neuchâtel,69 Jahre,1624,69.0
2019,Neuchâtel,70 Jahre,1710,70.0
2019,Neuchâtel,71 Jahre,1707,71.0
2019,Neuchâtel,72 Jahre,1736,72.0
2019,Neuchâtel,73 Jahre,1790,73.0
2019,Neuchâtel,74 Jahre,1578,74.0
2019,Neuchâtel,75 Jahre,1458,75.0
2019,Neuchâtel,76 Jahre,1521,76.0
2019,Neuchâtel,77 Jahre,1429,77.0
2019,Neuchâtel,78 Jahre,1254,78.0
2019,Neuchâtel,79 Jahre,1101,79.0
2019,Neuchâtel,80 Jahre,1060,80.0
2019,Neuchâtel,81 Jahre,979,81.0
2019,Neuchâtel,82 Jahre,941,82.0
2019,Neuchâtel,83 Jahre,897,83.0
2019,Neuchâtel,84 Jahre,873,84.0
2019,Neuchâtel,85 Jahre,799,85.0
2019,Neuchâtel,86 Jahre,742,86.0
2019,Neuchâtel,87 Jahre,697,87.0
2019,Neuchâtel,88 Jahre,633,88.0
2019,Neuchâtel,89 Jahre,510,89.0
2019,Neuchâtel,90 Jahre,456,90.0
2019,Neuchâtel,91 Jahre,387,91.0
2019,Neuchâtel,92 Jahre,294,92.0
2019,Neuchâtel,93 Jahre,254,93.0
2019,Neuchâtel,94 Jahre,182,94.0
2019,Neuchâtel,95 Jahre,167,95.0
2019,Neuchâtel,96 Jahre,118,96.0
2019,Neuchâtel,97 Jahre,95,97.0
2019,Neuchâtel,98 Jahre,64,98.0
2019,Neuchâtel,99 Jahre und mehr,71,99.0
2019,Neuchâtel,Ohne Angabe,0,
2019,Genève,Alter - Total,504128,
2019,Genève,0 Jahre,4973,0.0
2019,Genève,1 Jahr,5215,1.0
2019,Genève,2 Jahre,5404,2.0
2019,Genève,3 Jahre,5414,3.0
2019,Genève,4 Jahre,5312,4.0
2019,Genève,5 Jahre,5480,5.0
2019,Genève,6 Jahre,5327,6.0
2019,Genève,7 Jahre,5277,7.0
2019,Genève,8 Jahre,5225,8.0
2019,Genève,9 Jahre,5285,9.0
2019,Genève,10 Jahre,5226,10.0
2019,Genève,11 Jahre,5225,11.0
2019,Genève,12 Jahre,5346,12.0
2019,Genève,13 Jahre,5139,13.0
2019,Genève,14 Jahre,5278,14.0
2019,Genève,15 Jahre,5398,15.0
2019,Genève,16 Jahre,4991,16.0
2019,Genève,17 Jahre,5387,17.0
2019,Genève,18 Jahre,5407,18.0
2019,Genève,19 Jahre,5768,19.0
2019,Genève,20 Jahre,5618,20.0
2019,Genève,21 Jahre,5601,21.0
2019,Genève,22 Jahre,5941,22.0
2019,Genève,23 Jahre,6282,23.0
2019,Genève,24 Jahre,6310,24.0
2019,Genève,25 Jahre,6478,25.0
2019,Genève,26 Jahre,6818,26.0
2019,Genève,27 Jahre,7198,27.0
2019,Genève,28 Jahre,7434,28.0
2019,Genève,29 Jahre,7388,29.0
2019,Genève,30 Jahre,7532,30.0
2019,Genève,31 Jahre,7633,31.0
2019,Genève,32 Jahre,7426,32.0
2019,Genève,33 Jahre,7458,33.0
2019,Genève,34 Jahre,7550,34.0
2019,Genève,35 Jahre,7602,35.0
2019,Genève,36 Jahre,7628,36.0
2019,Genève,37 Jahre,7764,37.0
2019,Genève,38 Jahre,7774,38.0
2019,Genève,39 Jahre,7753,39.0
2019,Genève,40 Jahre,7778,40.0
2019,Genève,41 Jahre,7563,41.0
2019,Genève,42 Jahre,7677,42.0
2019,Genève,43 Jahre,7610,43.0
2019,Genève,44 Jahre,7576,44.0
2019,Genève,45 Jahre,7766,45.0
2019,Genève,46 Jahre,7635,46.0
2019,Genève,47 Jahre,7666,47.0
2019,Genève,48 Jahre,7448,48.0
2019,Genève,49 Jahre,7471,49.0
2019,Genève,50 Jahre,7235,50.0
2019,Genève,51 Jahre,7374,51.0
2019,Genève,52 Jahre,7458,52.0
2019,Genève,53 Jahre,7617,53.0
2019,Genève,54 Jahre,7595,54.0
2019,Genève,55 Jahre,7679,55.0
2019,Genève,56 Jahre,7093,56.0
2019,Genève,57 Jahre,6791,57.0
2019,Genève,58 Jahre,6471,58.0
2019,Genève,59 Jahre,6172,59.0
2019,Genève,60 Jahre,6075,60.0
2019,Genève,61 Jahre,5457,61.0
2019,Genève,62 Jahre,5226,62.0
2019,Genève,63 Jahre,4965,63.0
2019,Genève,64 Jahre,4710,64.0
2019,Genève,65 Jahre,4384,65.0
2019,Genève,66 Jahre,4158,66.0
2019,Genève,67 Jahre,4028,67.0
2019,Genève,68 Jahre,3787,68.0
2019,Genève,69 Jahre,4039,69.0
2019,Genève,70 Jahre,3838,70.0
2019,Genève,71 Jahre,3998,71.0
2019,Genève,72 Jahre,4008,72.0
2019,Genève,73 Jahre,3956,73.0
2019,Genève,74 Jahre,3797,74.0
2019,Genève,75 Jahre,3894,75.0
2019,Genève,76 Jahre,3654,76.0
2019,Genève,77 Jahre,3514,77.0
2019,Genève,78 Jahre,3102,78.0
2019,Genève,79 Jahre,2820,79.0
2019,Genève,80 Jahre,2724,80.0
2019,Genève,81 Jahre,2626,81.0
2019,Genève,82 Jahre,2457,82.0
2019,Genève,83 Jahre,2202,83.0
2019,Genève,84 Jahre,2166,84.0
2019,Genève,85 Jahre,1973,85.0
2019,Genève,86 Jahre,1851,86.0
2019,Genève,87 Jahre,1657,87.0
2019,Genève,88 Jahre,1440,88.0
2019,Genève,89 Jahre,1406,89.0
2019,Genève,90 Jahre,1086,90.0
2019,Genève,91 Jahre,941,91.0
2019,Genève,92 Jahre,782,92.0
2019,Genève,93 Jahre,605,93.0
2019,Genève,94 Jahre,513,94.0
2019,Genève,95 Jahre,397,95.0
2019,Genève,96 Jahre,303,96.0
2019,Genève,97 Jahre,232,97.0
2019,Genève,98 Jahre,175,98.0
2019,Genève,99 Jahre und mehr,242,99.0
2019,Genève,Ohne Angabe,0,
2019,Jura,Alter - Total,73584,
2019,Jura,0 Jahre,702,0.0
2019,Jura,1 Jahr,682,1.0
2019,Jura,2 Jahre,708,2.0
2019,Jura,3 Jahre,714,3.0
2019,Jura,4 Jahre,742,4.0
2019,Jura,5 Jahre,713,5.0
2019,Jura,6 Jahre,742,6.0
2019,Jura,7 Jahre,777,7.0
2019,Jura,8 Jahre,731,8.0
2019,Jura,9 Jahre,748,9.0
2019,Jura,10 Jahre,814,10.0
2019,Jura,11 Jahre,742,11.0
2019,Jura,12 Jahre,712,12.0
2019,Jura,13 Jahre,784,13.0
2019,Jura,14 Jahre,811,14.0
2019,Jura,15 Jahre,787,15.0
2019,Jura,16 Jahre,784,16.0
2019,Jura,17 Jahre,840,17.0
2019,Jura,18 Jahre,890,18.0
2019,Jura,19 Jahre,894,19.0
2019,Jura,20 Jahre,886,20.0
2019,Jura,21 Jahre,921,21.0
2019,Jura,22 Jahre,920,22.0
2019,Jura,23 Jahre,902,23.0
2019,Jura,24 Jahre,940,24.0
2019,Jura,25 Jahre,906,25.0
2019,Jura,26 Jahre,862,26.0
2019,Jura,27 Jahre,958,27.0
2019,Jura,28 Jahre,939,28.0
2019,Jura,29 Jahre,890,29.0
2019,Jura,30 Jahre,893,30.0
2019,Jura,31 Jahre,872,31.0
2019,Jura,32 Jahre,860,32.0
2019,Jura,33 Jahre,902,33.0
2019,Jura,34 Jahre,827,34.0
2019,Jura,35 Jahre,870,35.0
2019,Jura,36 Jahre,855,36.0
2019,Jura,37 Jahre,869,37.0
2019,Jura,38 Jahre,837,38.0
2019,Jura,39 Jahre,855,39.0
2019,Jura,40 Jahre,815,40.0
2019,Jura,41 Jahre,851,41.0
2019,Jura,42 Jahre,852,42.0
2019,Jura,43 Jahre,856,43.0
2019,Jura,44 Jahre,865,44.0
2019,Jura,45 Jahre,935,45.0
2019,Jura,46 Jahre,1000,46.0
2019,Jura,47 Jahre,958,47.0
2019,Jura,48 Jahre,1022,48.0
2019,Jura,49 Jahre,1006,49.0
2019,Jura,50 Jahre,1072,50.0
2019,Jura,51 Jahre,1106,51.0
2019,Jura,52 Jahre,1101,52.0
2019,Jura,53 Jahre,1078,53.0
2019,Jura,54 Jahre,1133,54.0
2019,Jura,55 Jahre,1108,55.0
2019,Jura,56 Jahre,1072,56.0
2019,Jura,57 Jahre,1144,57.0
2019,Jura,58 Jahre,1027,58.0
2019,Jura,59 Jahre,1058,59.0
2019,Jura,60 Jahre,1036,60.0
2019,Jura,61 Jahre,945,61.0
2019,Jura,62 Jahre,940,62.0
2019,Jura,63 Jahre,947,63.0
2019,Jura,64 Jahre,914,64.0
2019,Jura,65 Jahre,909,65.0
2019,Jura,66 Jahre,802,66.0
2019,Jura,67 Jahre,894,67.0
2019,Jura,68 Jahre,817,68.0
2019,Jura,69 Jahre,840,69.0
2019,Jura,70 Jahre,880,70.0
2019,Jura,71 Jahre,818,71.0
2019,Jura,72 Jahre,793,72.0
2019,Jura,73 Jahre,777,73.0
2019,Jura,74 Jahre,725,74.0
2019,Jura,75 Jahre,642,75.0
2019,Jura,76 Jahre,657,76.0
2019,Jura,77 Jahre,583,77.0
2019,Jura,78 Jahre,533,78.0
2019,Jura,79 Jahre,482,79.0
2019,Jura,80 Jahre,497,80.0
2019,Jura,81 Jahre,446,81.0
2019,Jura,82 Jahre,414,82.0
2019,Jura,83 Jahre,420,83.0
2019,Jura,84 Jahre,350,84.0
2019,Jura,85 Jahre,333,85.0
2019,Jura,86 Jahre,344,86.0
2019,Jura,87 Jahre,298,87.0
2019,Jura,88 Jahre,263,88.0
2019,Jura,89 Jahre,229,89.0
2019,Jura,90 Jahre,171,90.0
2019,Jura,91 Jahre,183,91.0
2019,Jura,92 Jahre,152,92.0
2019,Jura,93 Jahre,121,93.0
2019,Jura,94 Jahre,76,94.0
2019,Jura,95 Jahre,57,95.0
2019,Jura,96 Jahre,58,96.0
2019,Jura,97 Jahre,35,97.0
2019,Jura,98 Jahre,24,98.0
2019,Jura,99 Jahre und mehr,39,99.0
2019,Jura,Ohne Angabe,0,
2019,Ohne Angabe,Alter - Total,0,
2019,Ohne Angabe,0 Jahre,0,0.0
2019,Ohne Angabe,1 Jahr,0,1.0
2019,Ohne Angabe,2 Jahre,0,2.0
2019,Ohne Angabe,3 Jahre,0,3.0
2019,Ohne Angabe,4 Jahre,0,4.0
2019,Ohne Angabe,5 Jahre,0,5.0
2019,Ohne Angabe,6 Jahre,0,6.0
2019,Ohne Angabe,7 Jahre,0,7.0
2019,Ohne Angabe,8 Jahre,0,8.0
2019,Ohne Angabe,9 Jahre,0,9.0
2019,Ohne Angabe,10 Jahre,0,10.0
2019,Ohne Angabe,11 Jahre,0,11.0
2019,Ohne Angabe,12 Jahre,0,12.0
2019,Ohne Angabe,13 Jahre,0,13.0
2019,Ohne Angabe,14 Jahre,0,14.0
2019,Ohne Angabe,15 Jahre,0,15.0
2019,Ohne Angabe,16 Jahre,0,16.0
2019,Ohne Angabe,17 Jahre,0,17.0
2019,Ohne Angabe,18 Jahre,0,18.0
2019,Ohne Angabe,19 Jahre,0,19.0
2019,Ohne Angabe,20 Jahre,0,20.0
2019,Ohne Angabe,21 Jahre,0,21.0
2019,Ohne Angabe,22 Jahre,0,22.0
2019,Ohne Angabe,23 Jahre,0,23.0
2019,Ohne Angabe,24 Jahre,0,24.0
2019,Ohne Angabe,25 Jahre,0,25.0
2019,Ohne Angabe,26 Jahre,0,26.0
2019,Ohne Angabe,27 Jahre,0,27.0
2019,Ohne Angabe,28 Jahre,0,28.0
2019,Ohne Angabe,29 Jahre,0,29.0
2019,Ohne Angabe,30 Jahre,0,30.0
2019,Ohne Angabe,31 Jahre,0,31.0
2019,Ohne Angabe,32 Jahre,0,32.0
2019,Ohne Angabe,33 Jahre,0,33.0
2019,Ohne Angabe,34 Jahre,0,34.0
2019,Ohne Angabe,35 Jahre,0,35.0
2019,Ohne Angabe,36 Jahre,0,36.0
2019,Ohne Angabe,37 Jahre,0,37.0
2019,Ohne Angabe,38 Jahre,0,38.0
2019,Ohne Angabe,39 Jahre,0,39.0
2019,Ohne Angabe,40 Jahre,0,40.0
2019,Ohne Angabe,41 Jahre,0,41.0
2019,Ohne Angabe,42 Jahre,0,42.0
2019,Ohne Angabe,43 Jahre,0,43.0
2019,Ohne Angabe,44 Jahre,0,44.0
2019,Ohne Angabe,45 Jahre,0,45.0
2019,Ohne Angabe,46 Jahre,0,46.0
2019,Ohne Angabe,47 Jahre,0,47.0
2019,Ohne Angabe,48 Jahre,0,48.0
2019,Ohne Angabe,49 Jahre,0,49.0
2019,Ohne Angabe,50 Jahre,0,50.0
2019,Ohne Angabe,51 Jahre,0,51.0
2019,Ohne Angabe,52 Jahre,0,52.0
2019,Ohne Angabe,53 Jahre,0,53.0
2019,Ohne Angabe,54 Jahre,0,54.0
2019,Ohne Angabe,55 Jahre,0,55.0
2019,Ohne Angabe,56 Jahre,0,56.0
2019,Ohne Angabe,57 Jahre,0,57.0
2019,Ohne Angabe,58 Jahre,0,58.0
2019,Ohne Angabe,59 Jahre,0,59.0
2019,Ohne Angabe,60 Jahre,0,60.0
2019,Ohne Angabe,61 Jahre,0,61.0
2019,Ohne Angabe,62 Jahre,0,62.0
2019,Ohne Angabe,63 Jahre,0,63.0
2019,Ohne Angabe,64 Jahre,0,64.0
2019,Ohne Angabe,65 Jahre,0,65.0
2019,Ohne Angabe,66 Jahre,0,66.0
2019,Ohne Angabe,67 Jahre,0,67.0
2019,Ohne Angabe,68 Jahre,0,68.0
2019,Ohne Angabe,69 Jahre,0,69.0
2019,Ohne Angabe,70 Jahre,0,70.0
2019,Ohne Angabe,71 Jahre,0,71.0
2019,Ohne Angabe,72 Jahre,0,72.0
2019,Ohne Angabe,73 Jahre,0,73.0
2019,Ohne Angabe,74 Jahre,0,74.0
2019,Ohne Angabe,75 Jahre,0,75.0
2019,Ohne Angabe,76 Jahre,0,76.0
2019,Ohne Angabe,77 Jahre,0,77.0
2019,Ohne Angabe,78 Jahre,0,78.0
2019,Ohne Angabe,79 Jahre,0,79.0
2019,Ohne Angabe,80 Jahre,0,80.0
2019,Ohne Angabe,81 Jahre,0,81.0
2019,Ohne Angabe,82 Jahre,0,82.0
2019,Ohne Angabe,83 Jahre,0,83.0
2019,Ohne Angabe,84 Jahre,0,84.0
2019,Ohne Angabe,85 Jahre,0,85.0
2019,Ohne Angabe,86 Jahre,0,86.0
2019,Ohne Angabe,87 Jahre,0,87.0
2019,Ohne Angabe,88 Jahre,0,88.0
2019,Ohne Angabe,89 Jahre,0,89.0
2019,Ohne Angabe,90 Jahre,0,90.0
2019,Ohne Angabe,91 Jahre,0,91.0
2019,Ohne Angabe,92 Jahre,0,92.0
2019,Ohne Angabe,93 Jahre,0,93.0
2019,Ohne Angabe,94 Jahre,0,94.0
2019,Ohne Angabe,95 Jahre,0,95.0
2019,Ohne Angabe,96 Jahre,0,96.0
2019,Ohne Angabe,97 Jahre,0,97.0
2019,Ohne Angabe,98 Jahre,0,98.0
2019,Ohne Angabe,99 Jahre und mehr,0,99.0
2019,Ohne Angabe,Ohne Angabe,0,
2020,Schweiz,Alter - Total,8670300,
2020,Schweiz,0 Jahre,84374,0.0
2020,Schweiz,1 Jahr,86267,1.0
2020,Schweiz,2 Jahre,88408,2.0
2020,Schweiz,3 Jahre,88343,3.0
2020,Schweiz,4 Jahre,89726,4.0
2020,Schweiz,5 Jahre,89089,5.0
2020,Schweiz,6 Jahre,88843,6.0
2020,Schweiz,7 Jahre,87050,7.0
2020,Schweiz,8 Jahre,87817,8.0
2020,Schweiz,9 Jahre,86886,9.0
2020,Schweiz,10 Jahre,88123,10.0
